Timestamp,Poor-signal,Raw,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-02-15T17:08:57.408936+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.419090+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.429216+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.439407+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.449754+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.459982+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.470216+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.480440+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.490698+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.500873+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.511244+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.521438+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.531841+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.542210+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.552436+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.562663+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.572908+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.583146+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.593373+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.603570+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.613695+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.623819+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.634053+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.644191+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.654314+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.664456+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.674620+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.684812+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.695004+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.705144+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.715505+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.725783+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.736023+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.746374+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.756692+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.766941+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.777279+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.787550+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.797760+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.807989+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.818127+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.828258+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.838388+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.848657+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.858776+00:00,200,55,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.868934+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.879060+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.889270+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.899396+00:00,200,52,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.909602+00:00,200,52,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.919779+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.930013+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.940218+00:00,200,56,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.950563+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.960845+00:00,200,57,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.971191+00:00,200,53,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.981445+00:00,200,53,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:57.991669+00:00,200,49,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:58.001974+00:00,200,49,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:58.012157+00:00,200,49,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:58.022477+00:00,200,54,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:58.032637+00:00,200,51,0,0,2,1,2,1,1,1,0,0
2025-02-15T17:08:58.042804+00:00,200,51,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.052949+00:00,200,42,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.063092+00:00,200,59,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.073234+00:00,200,59,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.083484+00:00,200,57,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.093711+00:00,200,57,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.103883+00:00,200,57,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.114026+00:00,200,52,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.124272+00:00,200,52,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.134518+00:00,200,-17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.144849+00:00,200,51,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.155130+00:00,200,17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.165380+00:00,200,17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.175710+00:00,200,17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.186019+00:00,200,64,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.196274+00:00,200,64,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.206506+00:00,200,64,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.216646+00:00,200,21,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.226913+00:00,200,21,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.237045+00:00,200,21,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.247303+00:00,200,-17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.257509+00:00,200,-17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.267896+00:00,200,-17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.278104+00:00,200,-17,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.288353+00:00,200,65,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.298582+00:00,200,24,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.308799+00:00,200,96,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.319034+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.329340+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.339686+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.349968+00:00,200,87,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.360264+00:00,200,87,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.370563+00:00,200,87,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.380814+00:00,200,41,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.391141+00:00,200,70,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.401338+00:00,200,41,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.411501+00:00,200,-4,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.421634+00:00,200,82,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.431862+00:00,200,82,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.441996+00:00,200,-20,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.452132+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.462292+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.472445+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.482699+00:00,200,122,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.492971+00:00,200,122,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.503120+00:00,200,52,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.513296+00:00,200,52,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.523531+00:00,200,-43,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.533819+00:00,200,10,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.544220+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.554589+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.565034+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.575344+00:00,200,89,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.585593+00:00,200,89,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.595920+00:00,200,102,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.606072+00:00,200,102,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.616213+00:00,200,102,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.626371+00:00,200,-76,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.636544+00:00,200,96,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.646813+00:00,200,18,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.657044+00:00,200,18,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.667208+00:00,200,18,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.677371+00:00,200,115,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.687627+00:00,200,115,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.697899+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.708023+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.718241+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.728494+00:00,200,-51,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.738763+00:00,200,4,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.749031+00:00,200,121,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.759322+00:00,200,121,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.769633+00:00,200,121,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.779881+00:00,200,20,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.790101+00:00,200,20,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.800343+00:00,200,-24,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.810538+00:00,200,-24,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.820696+00:00,200,-1,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.830863+00:00,200,41,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.841000+00:00,200,-19,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.851134+00:00,200,48,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.861300+00:00,200,48,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.871473+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.881630+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.891867+00:00,200,85,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.902019+00:00,200,4,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.912174+00:00,200,16,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.922418+00:00,200,123,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.932665+00:00,200,49,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.942976+00:00,200,129,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.953287+00:00,200,129,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.963602+00:00,200,50,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.973923+00:00,200,50,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.984122+00:00,200,50,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:58.994383+00:00,200,129,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:59.004637+00:00,200,75,0,0,27,17,6,21,7,22,10,2
2025-02-15T17:08:59.014790+00:00,200,65,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.024953+00:00,200,-92,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.035077+00:00,200,-23,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.045264+00:00,200,-23,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.055437+00:00,200,-23,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.065609+00:00,200,-35,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.075827+00:00,200,-35,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.085956+00:00,200,54,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.096063+00:00,200,54,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.106202+00:00,200,84,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.116392+00:00,200,136,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.126642+00:00,200,128,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.136964+00:00,200,128,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.147264+00:00,200,128,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.157644+00:00,200,137,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.167961+00:00,200,137,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.178181+00:00,200,81,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.188437+00:00,200,81,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.198660+00:00,200,81,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.208838+00:00,200,73,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.219038+00:00,200,92,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.229214+00:00,200,92,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.239373+00:00,200,92,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.249523+00:00,200,112,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.259690+00:00,200,112,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.269847+00:00,200,82,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.280047+00:00,200,82,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.290217+00:00,200,82,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.300453+00:00,200,75,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.310675+00:00,200,72,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.320811+00:00,200,60,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.331018+00:00,200,60,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.341267+00:00,200,60,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.351638+00:00,200,64,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.361920+00:00,200,64,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.372444+00:00,200,42,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.382706+00:00,200,42,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.392909+00:00,200,17,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.403148+00:00,200,65,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.413465+00:00,200,26,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.423583+00:00,200,48,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.433737+00:00,200,48,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.443869+00:00,200,48,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.454014+00:00,200,1,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.464155+00:00,200,1,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.474345+00:00,200,1,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.484499+00:00,200,57,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.494649+00:00,200,5,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.504873+00:00,200,-43,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.515009+00:00,200,-20,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.525132+00:00,200,89,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.535368+00:00,200,89,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.545653+00:00,200,34,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.556053+00:00,200,34,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.566379+00:00,200,34,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.576682+00:00,200,98,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.586927+00:00,200,98,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.597165+00:00,200,96,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.607413+00:00,200,0,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.617539+00:00,200,105,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.627790+00:00,200,26,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.637912+00:00,200,26,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.648063+00:00,200,26,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.658206+00:00,200,104,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.668392+00:00,200,104,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.678534+00:00,200,70,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.688758+00:00,200,70,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.698949+00:00,200,75,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.709041+00:00,200,2,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.719162+00:00,200,41,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.729398+00:00,200,-40,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.739622+00:00,200,-40,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.749843+00:00,200,101,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.760061+00:00,200,101,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.770346+00:00,200,101,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.780652+00:00,200,-14,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.790918+00:00,200,-14,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.801096+00:00,200,-14,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.811247+00:00,200,-73,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.821414+00:00,200,-53,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.831563+00:00,200,121,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.841710+00:00,200,187,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.851998+00:00,200,107,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.862133+00:00,200,107,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.872294+00:00,200,107,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.882447+00:00,200,43,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.892727+00:00,200,43,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.902859+00:00,200,11,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.913044+00:00,200,11,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.923178+00:00,200,167,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.933373+00:00,200,166,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.943613+00:00,200,155,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.953871+00:00,200,155,0,0,949891,65955,10831,7567,12555,6243,3246,2130
2025-02-15T17:08:59.964210+00:00,200,155,0,0,949891,65955,10831,7567,12555,6243,3246,2130
